"DATE_","ID","TSECS","SPECIES","LATITUDE","LONGITUDE","CONTBEH","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2010-06-23",12,27796,"Common tern",55.30253,-1.52987,"TS",3604.69848,"Travelling","Transit search","Foraging"
"2010-06-23",12,27797,"Common tern",55.30242,-1.52989,"TS",3617.42103,"Travelling","Transit search","Foraging"
"2010-06-23",12,27798,"Common tern",55.3023,-1.52991,"TS",3630.14586,"Travelling","Transit search","Foraging"
"2010-06-23",12,27799,"Common tern",55.30218,-1.52993,"TS",3642.87294,"Travelling","Transit search","Foraging"
"2010-06-23",12,27800,"Common tern",55.30207,-1.52995,"TS",3655.60226,"Travelling","Transit search","Foraging"
"2010-06-23",12,27801,"Common tern",55.30195,-1.52997,"TS",3668.33379,"Travelling","Transit search","Foraging"
"2010-06-23",12,27802,"Common tern",55.30183,-1.52995,"TS",3681.37417,"Travelling","Transit search","Foraging"
"2010-06-23",12,27803,"Common tern",55.30172,-1.52993,"TS",3694.41457,"Travelling","Transit search","Foraging"
"2010-06-23",12,27804,"Common tern",55.3016,-1.52991,"TS",3707.45501,"Travelling","Transit search","Foraging"
"2010-06-23",12,27805,"Common tern",55.30148,-1.52989,"TS",3720.49546,"Travelling","Transit search","Foraging"
"2010-06-23",12,27806,"Common tern",55.30137,-1.52987,"TS",3733.53594,"Travelling","Transit search","Foraging"
"2010-06-23",12,27807,"Common tern",55.30125,-1.5299,"TS",3746.14398,"Travelling","Transit search","Foraging"
"2010-06-23",12,27808,"Common tern",55.30113,-1.52994,"TS",3758.756,"Travelling","Transit search","Foraging"
"2010-06-23",12,27809,"Common tern",55.30102,-1.52998,"TS",3771.37197,"Travelling","Transit search","Foraging"
"2010-06-23",12,27810,"Common tern",55.3009,-1.53001,"TS",3783.99184,"Travelling","Transit search","Foraging"
"2010-06-23",12,27811,"Common tern",55.30078,-1.53005,"TS",3796.61559,"Travelling","Transit search","Foraging"
"2010-06-23",12,27812,"Common tern",55.30068,-1.53013,"TS",3807.06194,"Travelling","Transit search","Foraging"
"2010-06-23",12,27813,"Common tern",55.30058,-1.53022,"TS",3817.51947,"Travelling","Transit search","Foraging"
"2010-06-23",12,27814,"Common tern",55.30048,-1.5303,"TS",3827.98807,"Travelling","Transit search","Foraging"
"2010-06-23",12,27815,"Common tern",55.30038,-1.53038,"TS",3838.46767,"Travelling","Transit search","Foraging"
"2010-06-23",12,27816,"Common tern",55.30028,-1.53047,"TS",3848.95816,"Travelling","Transit search","Foraging"
"2010-06-23",12,27817,"Common tern",55.30022,-1.53049,"TS",3855.41535,"Travelling","Transit search","Foraging"
"2010-06-23",12,27818,"Common tern",55.30016,-1.53052,"TS",3861.87403,"Travelling","Transit search","Foraging"
"2010-06-23",12,27819,"Common tern",55.3001,-1.53055,"TS",3868.33418,"Travelling","Transit search","Foraging"
"2010-06-23",12,27820,"Common tern",55.30004,-1.53057,"TS",3874.7958,"Travelling","Transit search","Foraging"
"2010-06-23",12,27821,"Common tern",55.29998,-1.5306,"TS",3881.25889,"Travelling","Transit search","Foraging"
"2010-06-23",12,27822,"Common tern",55.29996,-1.53058,"TS",3883.97362,"Travelling","Transit search","Foraging"
"2010-06-23",12,27823,"Common tern",55.29994,-1.53056,"TS",3886.68859,"Travelling","Transit search","Foraging"
"2010-06-23",12,27824,"Common tern",55.29991,-1.53054,"AS",3889.40382,"Foraging","Foraging","Foraging"
"2010-06-23",12,27825,"Common tern",55.29989,-1.53052,"AS",3892.1193,"Foraging","Foraging","Foraging"
"2010-06-23",12,27826,"Common tern",55.29987,-1.5305,"AS",3894.83503,"Foraging","Foraging","Foraging"
"2010-06-23",12,27827,"Common tern",55.29985,-1.53047,"AS",3896.8581,"Foraging","Foraging","Foraging"
"2010-06-23",12,27828,"Common tern",55.29983,-1.53045,"AS",3898.88174,"Foraging","Foraging","Foraging"
"2010-06-23",12,27829,"Common tern",55.29982,-1.53042,"AS",3900.90595,"Foraging","Foraging","Foraging"
"2010-06-23",12,27830,"Common tern",55.2998,-1.53039,"AS",3902.93073,"Foraging","Foraging","Foraging"
"2010-06-23",12,27831,"Common tern",55.29978,-1.53037,"AS",3904.95606,"Foraging","Foraging","Foraging"
"2010-06-23",12,27832,"Common tern",55.29977,-1.53035,"AS",3906.93638,"Foraging","Foraging","Foraging"
"2010-06-23",12,27833,"Common tern",55.29975,-1.53033,"AS",3908.917,"Foraging","Foraging","Foraging"
"2010-06-23",12,27834,"Common tern",55.29973,-1.53031,"AS",3910.89791,"Foraging","Foraging","Foraging"
"2010-06-23",12,27835,"Common tern",55.29972,-1.53029,"AS",3912.8791,"Foraging","Foraging","Foraging"
"2010-06-23",12,27836,"Common tern",55.2997,-1.53027,"AS",3914.86058,"Foraging","Foraging","Foraging"
"2010-06-23",12,27837,"Common tern",55.29969,-1.53025,"AS",3916.45058,"Foraging","Foraging","Foraging"
"2010-06-23",12,27838,"Common tern",55.29967,-1.53023,"AS",3918.04079,"Foraging","Foraging","Foraging"
"2010-06-23",12,27839,"Common tern",55.29966,-1.53022,"AS",3919.63119,"Foraging","Foraging","Foraging"
"2010-06-23",12,27840,"Common tern",55.29965,-1.5302,"AS",3921.2218,"Foraging","Foraging","Foraging"
"2010-06-23",12,27841,"Common tern",55.29963,-1.53018,"AS",3922.8126,"Foraging","Foraging","Foraging"
"2010-06-23",12,27842,"Common tern",55.2996,-1.53017,"AS",3926.20042,"Foraging","Foraging","Foraging"
"2010-06-23",12,27843,"Common tern",55.29957,-1.53016,"AS",3929.58825,"Foraging","Foraging","Foraging"
"2010-06-23",12,27844,"Common tern",55.29954,-1.53015,"AS",3932.9761,"Foraging","Foraging","Foraging"
"2010-06-23",12,27845,"Common tern",55.29951,-1.53014,"AS",3936.36397,"Foraging","Foraging","Foraging"
"2010-06-23",12,27846,"Common tern",55.29948,-1.53013,"AS",3939.75184,"Foraging","Foraging","Foraging"
"2010-06-23",12,27847,"Common tern",55.29945,-1.53014,"AS",3943.36867,"Foraging","Foraging","Foraging"
"2010-06-23",12,27848,"Common tern",55.29942,-1.53015,"AS",3946.98576,"Foraging","Foraging","Foraging"
"2010-06-23",12,27849,"Common tern",55.29938,-1.53016,"AS",3950.60313,"Foraging","Foraging","Foraging"
"2010-06-23",12,27850,"Common tern",55.29935,-1.53017,"AS",3954.22077,"Foraging","Foraging","Foraging"
"2010-06-23",12,27851,"Common tern",55.29932,-1.53018,"AS",3957.83868,"Foraging","Foraging","Foraging"
"2010-06-23",12,27852,"Common tern",55.29926,-1.53021,"AS",3964.2691,"Foraging","Foraging","Foraging"
"2010-06-23",12,27853,"Common tern",55.2992,-1.53024,"AS",3970.70125,"Foraging","Foraging","Foraging"
"2010-06-23",12,27854,"Common tern",55.29914,-1.53027,"AS",3977.1351,"Foraging","Foraging","Foraging"
"2010-06-23",12,27855,"Common tern",55.29908,-1.5303,"TS",3983.57067,"Travelling","Transit search","Foraging"
"2010-06-23",12,27856,"Common tern",55.29902,-1.53033,"TS",3990.00794,"Travelling","Transit search","Foraging"
"2010-06-23",12,27857,"Common tern",55.29893,-1.53036,"TS",3999.42008,"Travelling","Transit search","Foraging"
"2010-06-23",12,27858,"Common tern",55.29884,-1.53039,"TS",4008.83402,"Travelling","Transit search","Foraging"
"2010-06-23",12,27859,"Common tern",55.29876,-1.53041,"TS",4018.24979,"Travelling","Transit search","Foraging"
"2010-06-23",12,27860,"Common tern",55.29867,-1.53044,"TS",4027.66733,"Travelling","Transit search","Foraging"
"2010-06-23",12,27861,"Common tern",55.29858,-1.53047,"TS",4037.08665,"Travelling","Transit search","Foraging"
"2010-06-23",12,27862,"Common tern",55.29848,-1.53053,"TS",4048.11697,"Travelling","Transit search","Foraging"
"2010-06-23",12,27863,"Common tern",55.29838,-1.53059,"TS",4059.15388,"Travelling","Transit search","Foraging"
"2010-06-23",12,27864,"Common tern",55.29827,-1.53066,"TS",4070.19729,"Travelling","Transit search","Foraging"
"2010-06-23",12,27865,"Common tern",55.29817,-1.53072,"TS",4081.24718,"Travelling","Transit search","Foraging"
"2010-06-23",12,27866,"Common tern",55.29807,-1.53078,"TS",4092.30349,"Travelling","Transit search","Foraging"
"2010-06-23",12,27867,"Common tern",55.29797,-1.53087,"TS",4102.13827,"Travelling","Transit search","Foraging"
"2010-06-23",12,27868,"Common tern",55.29788,-1.53095,"TS",4111.98257,"Travelling","Transit search","Foraging"
"2010-06-23",12,27869,"Common tern",55.29779,-1.53103,"TS",4121.8363,"Travelling","Transit search","Foraging"
"2010-06-23",12,27870,"Common tern",55.29769,-1.53112,"TS",4131.69941,"Travelling","Transit search","Foraging"
"2010-06-23",12,27871,"Common tern",55.2976,-1.5312,"TS",4141.57182,"Travelling","Transit search","Foraging"
"2010-06-23",12,27872,"Common tern",55.29751,-1.53128,"TS",4151.47188,"Travelling","Transit search","Foraging"
"2010-06-23",12,27873,"Common tern",55.29741,-1.53136,"TS",4161.3805,"Travelling","Transit search","Foraging"
"2010-06-23",12,27874,"Common tern",55.29732,-1.53144,"TS",4171.29761,"Travelling","Transit search","Foraging"
"2010-06-23",12,27875,"Common tern",55.29723,-1.53152,"TS",4181.22316,"Travelling","Transit search","Foraging"
"2010-06-23",12,27876,"Common tern",55.29713,-1.5316,"TS",4191.1571,"Travelling","Transit search","Foraging"
"2010-06-23",12,27877,"Common tern",55.29705,-1.53174,"TS",4200.07371,"Travelling","Transit search","Foraging"
"2010-06-23",12,27878,"Common tern",55.29696,-1.53187,"TS",4209.01139,"Travelling","Transit search","Foraging"
"2010-06-23",12,27879,"Common tern",55.29687,-1.53201,"TS",4217.97002,"Travelling","Transit search","Foraging"
"2010-06-23",12,27880,"Common tern",55.29679,-1.53215,"TS",4226.94945,"Travelling","Transit search","Foraging"
"2010-06-23",12,27881,"Common tern",55.2967,-1.53228,"TS",4235.94956,"Travelling","Transit search","Foraging"
"2010-06-23",12,27882,"Common tern",55.29665,-1.53239,"TS",4241.39982,"Travelling","Transit search","Foraging"
"2010-06-23",12,27883,"Common tern",55.29659,-1.5325,"TS",4246.86218,"Travelling","Transit search","Foraging"
"2010-06-23",12,27884,"Common tern",55.29654,-1.5326,"TS",4252.33657,"Travelling","Transit search","Foraging"
"2010-06-23",12,27885,"Common tern",55.29649,-1.53271,"TS",4257.82295,"Travelling","Transit search","Foraging"
"2010-06-23",12,27886,"Common tern",55.29643,-1.53282,"TS",4263.32129,"Travelling","Transit search","Foraging"
"2010-06-23",12,27887,"Common tern",55.29636,-1.5329,"TS",4271.49984,"Travelling","Transit search","Foraging"
"2010-06-23",12,27888,"Common tern",55.29628,-1.53299,"TS",4279.68685,"Travelling","Transit search","Foraging"
"2010-06-23",12,27889,"Common tern",55.2962,-1.53308,"TS",4287.88224,"Travelling","Transit search","Foraging"
"2010-06-23",12,27890,"Common tern",55.29613,-1.53316,"TS",4296.08598,"Travelling","Transit search","Foraging"
"2010-06-23",12,27891,"Common tern",55.29605,-1.53325,"TS",4304.29803,"Travelling","Transit search","Foraging"
"2010-06-23",12,27892,"Common tern",55.29599,-1.53334,"TS",4311.03677,"Travelling","Transit search","Foraging"
"2010-06-23",12,27893,"Common tern",55.29592,-1.53342,"TS",4317.78351,"Travelling","Transit search","Foraging"
"2010-06-23",12,27894,"Common tern",55.29586,-1.53351,"TS",4324.5382,"Travelling","Transit search","Foraging"
"2010-06-23",12,27895,"Common tern",55.2958,-1.5336,"TS",4331.3008,"Travelling","Transit search","Foraging"
"2010-06-23",12,27896,"Common tern",55.29573,-1.53368,"TS",4338.07128,"Travelling","Transit search","Foraging"
"2010-06-23",12,27897,"Common tern",55.29568,-1.53377,"TS",4343.74798,"Travelling","Transit search","Foraging"
"2010-06-23",12,27898,"Common tern",55.29563,-1.53385,"TS",4349.43179,"Travelling","Transit search","Foraging"
"2010-06-23",12,27899,"Common tern",55.29557,-1.53393,"TS",4355.1227,"Travelling","Transit search","Foraging"
"2010-06-23",12,27900,"Common tern",55.29552,-1.53402,"TS",4360.82068,"Travelling","Transit search","Foraging"
"2010-06-23",12,27901,"Common tern",55.29547,-1.5341,"TS",4366.52568,"Travelling","Transit search","Foraging"
"2010-06-23",12,27902,"Common tern",55.29541,-1.53417,"TS",4372.26346,"Travelling","Transit search","Foraging"
"2010-06-23",12,27903,"Common tern",55.29536,-1.53425,"TS",4378.0067,"Travelling","Transit search","Foraging"
"2010-06-23",12,27904,"Common tern",55.29531,-1.53432,"TS",4383.7554,"Travelling","Transit search","Foraging"
"2010-06-23",12,27905,"Common tern",55.29525,-1.53439,"TS",4389.50952,"Travelling","Transit search","Foraging"
"2010-06-23",12,27906,"Common tern",55.2952,-1.53447,"TS",4395.26906,"Travelling","Transit search","Foraging"
"2010-06-23",12,27907,"Common tern",55.29515,-1.53454,"TS",4400.66329,"Travelling","Transit search","Foraging"
"2010-06-23",12,27908,"Common tern",55.2951,-1.53461,"TS",4406.06286,"Travelling","Transit search","Foraging"
"2010-06-23",12,27909,"Common tern",55.29505,-1.53469,"TS",4411.46774,"Travelling","Transit search","Foraging"
"2010-06-23",12,27910,"Common tern",55.295,-1.53476,"TS",4416.87792,"Travelling","Transit search","Foraging"
"2010-06-23",12,27911,"Common tern",55.29495,-1.53483,"TS",4422.29338,"Travelling","Transit search","Foraging"
"2010-06-23",12,27912,"Common tern",55.29492,-1.53492,"TS",4425.82907,"Travelling","Transit search","Foraging"
"2010-06-23",12,27913,"Common tern",55.29488,-1.53501,"TS",4429.3724,"Travelling","Transit search","Foraging"
"2010-06-23",12,27914,"Common tern",55.29485,-1.5351,"TS",4432.92336,"Travelling","Transit search","Foraging"
"2010-06-23",12,27915,"Common tern",55.29482,-1.53519,"TS",4436.48195,"Travelling","Transit search","Foraging"
"2010-06-23",12,27916,"Common tern",55.29478,-1.53528,"TS",4440.04812,"Travelling","Transit search","Foraging"
"2010-06-23",12,27917,"Common tern",55.29476,-1.53539,"TS",4442.11449,"Travelling","Transit search","Foraging"
"2010-06-23",12,27918,"Common tern",55.29474,-1.5355,"TS",4444.19133,"Travelling","Transit search","Foraging"
"2010-06-23",12,27919,"Common tern",55.29472,-1.5356,"TS",4446.27861,"Travelling","Transit search","Foraging"
"2010-06-23",12,27920,"Common tern",55.2947,-1.53571,"TS",4448.37633,"Travelling","Transit search","Foraging"
"2010-06-23",12,27921,"Common tern",55.29468,-1.53582,"TS",4450.48448,"Travelling","Transit search","Foraging"
"2010-06-23",12,27922,"Common tern",55.29465,-1.53592,"TS",4454.08653,"Travelling","Transit search","Foraging"
"2010-06-23",12,27923,"Common tern",55.29462,-1.53603,"TS",4457.69905,"Travelling","Transit search","Foraging"
"2010-06-23",12,27924,"Common tern",55.29458,-1.53614,"TS",4461.32199,"Travelling","Transit search","Foraging"
"2010-06-23",12,27925,"Common tern",55.29455,-1.53624,"TS",4464.95532,"Travelling","Transit search","Foraging"
"2010-06-23",12,27926,"Common tern",55.29452,-1.53635,"TS",4468.59905,"Travelling","Transit search","Foraging"
"2010-06-23",12,27927,"Common tern",55.29447,-1.53644,"TS",4473.74468,"Travelling","Transit search","Foraging"
"2010-06-23",12,27928,"Common tern",55.29442,-1.53653,"TS",4478.89769,"Travelling","Transit search","Foraging"
"2010-06-23",12,27929,"Common tern",55.29438,-1.53662,"TS",4484.05807,"Travelling","Transit search","Foraging"
"2010-06-23",12,27930,"Common tern",55.29433,-1.53671,"TS",4489.2258,"Travelling","Transit search","Foraging"
"2010-06-23",12,27931,"Common tern",55.29428,-1.5368,"TS",4494.40083,"Travelling","Transit search","Foraging"
"2010-06-23",12,27932,"Common tern",55.29421,-1.53682,"TS",4502.55761,"Travelling","Transit search","Foraging"
"2010-06-23",12,27933,"Common tern",55.29414,-1.53685,"TS",4510.71488,"Travelling","Transit search","Foraging"
"2010-06-23",12,27934,"Common tern",55.29406,-1.53687,"TS",4518.87264,"Travelling","Transit search","Foraging"
"2010-06-23",12,27935,"Common tern",55.29399,-1.53689,"TS",4527.0309,"Travelling","Transit search","Foraging"
"2010-06-23",12,27936,"Common tern",55.29392,-1.53692,"TS",4535.18965,"Travelling","Transit search","Foraging"
"2010-06-23",12,27937,"Common tern",55.29384,-1.53687,"TS",4543.35327,"Travelling","Transit search","Foraging"
"2010-06-23",12,27938,"Common tern",55.29377,-1.53682,"TS",4551.5188,"Travelling","Transit search","Foraging"
"2010-06-23",12,27939,"Common tern",55.2937,-1.53678,"TS",4559.68623,"Travelling","Transit search","Foraging"
"2010-06-23",12,27940,"Common tern",55.29362,-1.53673,"TS",4567.85556,"Travelling","Transit search","Foraging"
"2010-06-23",12,27941,"Common tern",55.29355,-1.53668,"TS",4576.02678,"Travelling","Transit search","Foraging"
"2010-06-23",12,27942,"Common tern",55.29347,-1.53666,"TS",4584.56316,"Travelling","Transit search","Foraging"
"2010-06-23",12,27943,"Common tern",55.2934,-1.53664,"TS",4593.09986,"Travelling","Transit search","Foraging"
"2010-06-23",12,27944,"Common tern",55.29332,-1.53662,"TS",4601.63689,"Travelling","Transit search","Foraging"
"2010-06-23",12,27945,"Common tern",55.29324,-1.5366,"TS",4610.17426,"Travelling","Transit search","Foraging"
"2010-06-23",12,27946,"Common tern",55.29317,-1.53658,"TS",4618.71195,"Travelling","Transit search","Foraging"
"2010-06-23",12,27947,"Common tern",55.29308,-1.53659,"TS",4627.98366,"Travelling","Transit search","Foraging"
"2010-06-23",12,27948,"Common tern",55.293,-1.53659,"TS",4637.25538,"Travelling","Transit search","Foraging"
"2010-06-23",12,27949,"Common tern",55.29292,-1.53659,"TS",4646.52712,"Travelling","Transit search","Foraging"
"2010-06-23",12,27950,"Common tern",55.29283,-1.5366,"TS",4655.79886,"Travelling","Transit search","Foraging"
"2010-06-23",12,27951,"Common tern",55.29275,-1.5366,"TS",4665.07062,"Travelling","Transit search","Foraging"
"2010-06-23",12,27952,"Common tern",55.29266,-1.53661,"TS",4674.71119,"Travelling","Transit search","Foraging"
"2010-06-23",12,27953,"Common tern",55.29258,-1.53662,"TS",4684.35186,"Travelling","Transit search","Foraging"
"2010-06-23",12,27954,"Common tern",55.29249,-1.53663,"TS",4693.99264,"Travelling","Transit search","Foraging"
"2010-06-23",12,27955,"Common tern",55.2924,-1.53664,"TS",4703.63351,"Travelling","Transit search","Foraging"
"2010-06-23",12,27956,"Common tern",55.29232,-1.53665,"TS",4713.27448,"Travelling","Transit search","Foraging"
"2010-06-23",12,27957,"Common tern",55.29224,-1.53667,"TS",4721.79927,"Travelling","Transit search","Foraging"
"2010-06-23",12,27958,"Common tern",55.29216,-1.5367,"TS",4730.32457,"Travelling","Transit search","Foraging"
"2010-06-23",12,27959,"Common tern",55.29209,-1.53672,"TS",4738.85034,"Travelling","Transit search","Foraging"
"2010-06-23",12,27960,"Common tern",55.29201,-1.53674,"TS",4747.37659,"Travelling","Transit search","Foraging"
"2010-06-23",12,27961,"Common tern",55.29193,-1.53677,"TS",4755.90333,"Travelling","Transit search","Foraging"
"2010-06-23",12,27962,"Common tern",55.29186,-1.53681,"TS",4764.05666,"Travelling","Transit search","Foraging"
"2010-06-23",12,27963,"Common tern",55.29179,-1.53685,"TS",4772.21159,"Travelling","Transit search","Foraging"
"2010-06-23",12,27964,"Common tern",55.29171,-1.5369,"TS",4780.36811,"Travelling","Transit search","Foraging"
"2010-06-23",12,27965,"Common tern",55.29164,-1.53694,"TS",4788.52624,"Travelling","Transit search","Foraging"
"2010-06-23",12,27966,"Common tern",55.29157,-1.53698,"TS",4796.68594,"Travelling","Transit search","Foraging"
"2010-06-23",12,27967,"Common tern",55.29146,-1.53703,"TS",4808.18549,"Travelling","Transit search","Foraging"
"2010-06-23",12,27968,"Common tern",55.29136,-1.53707,"TS",4819.68661,"Travelling","Transit search","Foraging"
"2010-06-23",12,27969,"Common tern",55.29126,-1.53711,"TS",4831.18927,"Travelling","Transit search","Foraging"
"2010-06-23",12,27970,"Common tern",55.29115,-1.53716,"TS",4842.69348,"Travelling","Transit search","Foraging"
"2010-06-23",12,27971,"Common tern",55.29105,-1.5372,"TS",4854.19922,"Travelling","Transit search","Foraging"
"2010-06-23",12,27972,"Common tern",55.29094,-1.53723,"TS",4866.44614,"Travelling","Transit search","Foraging"
"2010-06-23",12,27973,"Common tern",55.29083,-1.53727,"TS",4878.69394,"Travelling","Transit search","Foraging"
"2010-06-23",12,27974,"Common tern",55.29072,-1.5373,"TS",4890.94262,"Travelling","Transit search","Foraging"
"2010-06-23",12,27975,"Common tern",55.29061,-1.53733,"TS",4903.19217,"Travelling","Transit search","Foraging"
"2010-06-23",12,27976,"Common tern",55.2905,-1.53737,"TS",4915.44258,"Travelling","Transit search","Foraging"
"2010-06-23",12,27977,"Common tern",55.29039,-1.5374,"TS",4928.06361,"Travelling","Transit search","Foraging"
"2010-06-23",12,27978,"Common tern",55.29027,-1.53743,"TS",4940.68534,"Travelling","Transit search","Foraging"
"2010-06-23",12,27979,"Common tern",55.29016,-1.53746,"TS",4953.30773,"Travelling","Transit search","Foraging"
"2010-06-23",12,27980,"Common tern",55.29005,-1.53749,"TS",4965.9308,"Travelling","Transit search","Foraging"
"2010-06-23",12,27981,"Common tern",55.28993,-1.53752,"TS",4978.55454,"Travelling","Transit search","Foraging"
"2010-06-23",12,27982,"Common tern",55.28981,-1.53755,"TS",4991.92383,"Travelling","Transit search","Foraging"
"2010-06-23",12,27983,"Common tern",55.28969,-1.53759,"TS",5005.29414,"Travelling","Transit search","Foraging"
"2010-06-23",12,27984,"Common tern",55.28957,-1.53763,"TS",5018.66543,"Travelling","Transit search","Foraging"
"2010-06-23",12,27985,"Common tern",55.28945,-1.53766,"TS",5032.0377,"Travelling","Transit search","Foraging"
"2010-06-23",12,27986,"Common tern",55.28933,-1.5377,"TS",5045.41093,"Travelling","Transit search","Foraging"
"2010-06-23",12,27987,"Common tern",55.28921,-1.53772,"TS",5059.14605,"Travelling","Transit search","Foraging"
"2010-06-23",12,27988,"Common tern",55.28909,-1.53774,"TS",5072.88143,"Travelling","Transit search","Foraging"
"2010-06-23",12,27989,"Common tern",55.28896,-1.53776,"TS",5086.61706,"Travelling","Transit search","Foraging"
"2010-06-23",12,27990,"Common tern",55.28884,-1.53778,"TS",5100.35294,"Travelling","Transit search","Foraging"
"2010-06-23",12,27991,"Common tern",55.28872,-1.5378,"TS",5114.08907,"Travelling","Transit search","Foraging"
"2010-06-23",12,27992,"Common tern",55.28861,-1.53785,"TS",5126.35983,"Travelling","Transit search","Foraging"
"2010-06-23",12,27993,"Common tern",55.2885,-1.53789,"TS",5138.63216,"Travelling","Transit search","Foraging"
"2010-06-23",12,27994,"Common tern",55.28839,-1.53794,"TS",5150.90603,"Travelling","Transit search","Foraging"
"2010-06-23",12,27995,"Common tern",55.28828,-1.53799,"TS",5163.18144,"Travelling","Transit search","Foraging"
"2010-06-23",12,27996,"Common tern",55.28817,-1.53803,"TS",5175.45837,"Travelling","Transit search","Foraging"
"2010-06-23",12,27997,"Common tern",55.28807,-1.53811,"TS",5186.65321,"Travelling","Transit search","Foraging"
"2010-06-23",12,27998,"Common tern",55.28797,-1.53819,"TS",5197.8527,"Travelling","Transit search","Foraging"
"2010-06-23",12,27999,"Common tern",55.28787,-1.53827,"TS",5209.05683,"Travelling","Transit search","Foraging"
"2010-06-23",12,28000,"Common tern",55.28777,-1.53835,"TS",5220.26558,"Travelling","Transit search","Foraging"
"2010-06-23",12,28001,"Common tern",55.28767,-1.53843,"TS",5231.47891,"Travelling","Transit search","Foraging"
"2010-06-23",12,28002,"Common tern",55.28757,-1.5385,"TS",5242.68502,"Travelling","Transit search","Foraging"
"2010-06-23",12,28003,"Common tern",55.28747,-1.53857,"TS",5253.89454,"Travelling","Transit search","Foraging"
"2010-06-23",12,28004,"Common tern",55.28737,-1.53864,"TS",5265.10747,"Travelling","Transit search","Foraging"
"2010-06-23",12,28005,"Common tern",55.28727,-1.53871,"TS",5276.32378,"Travelling","Transit search","Foraging"
"2010-06-23",12,28006,"Common tern",55.28717,-1.53878,"TS",5287.54344,"Travelling","Transit search","Foraging"
"2010-06-23",12,28007,"Common tern",55.28706,-1.53883,"TS",5299.10888,"Travelling","Transit search","Foraging"
"2010-06-23",12,28008,"Common tern",55.28696,-1.53888,"TS",5310.67591,"Travelling","Transit search","Foraging"
"2010-06-23",12,28009,"Common tern",55.28686,-1.53893,"TS",5322.24455,"Travelling","Transit search","Foraging"
"2010-06-23",12,28010,"Common tern",55.28675,-1.53898,"TS",5333.81477,"Travelling","Transit search","Foraging"
"2010-06-23",12,28011,"Common tern",55.28665,-1.53903,"TS",5345.38656,"Travelling","Transit search","Foraging"
"2010-06-23",12,28012,"Common tern",55.28655,-1.53907,"TS",5356.56281,"Travelling","Transit search","Foraging"
"2010-06-23",12,28013,"Common tern",55.28645,-1.5391,"TS",5367.73968,"Travelling","Transit search","Foraging"
"2010-06-23",12,28014,"Common tern",55.28635,-1.53913,"TS",5378.91717,"Travelling","Transit search","Foraging"
"2010-06-23",12,28015,"Common tern",55.28625,-1.53917,"TS",5390.0953,"Travelling","Transit search","Foraging"
"2010-06-23",12,28016,"Common tern",55.28615,-1.5392,"TS",5401.27405,"Travelling","Transit search","Foraging"
"2010-06-23",12,28017,"Common tern",55.28606,-1.5392,"TS",5411.28544,"Travelling","Transit search","Foraging"
"2010-06-23",12,28018,"Common tern",55.28597,-1.5392,"TS",5421.29683,"Travelling","Transit search","Foraging"
"2010-06-23",12,28019,"Common tern",55.28588,-1.5392,"TS",5431.30824,"Travelling","Transit search","Foraging"
"2010-06-23",12,28020,"Common tern",55.28579,-1.5392,"TS",5441.31967,"Travelling","Transit search","Foraging"
"2010-06-23",12,28021,"Common tern",55.2857,-1.5392,"TS",5451.33111,"Travelling","Transit search","Foraging"
"2010-06-23",12,28022,"Common tern",55.28561,-1.53916,"TS",5460.90135,"Travelling","Transit search","Foraging"
"2010-06-23",12,28023,"Common tern",55.28553,-1.53911,"TS",5470.47324,"Travelling","Transit search","Foraging"
"2010-06-23",12,28024,"Common tern",55.28544,-1.53907,"TS",5480.04676,"Travelling","Transit search","Foraging"
"2010-06-23",12,28025,"Common tern",55.28535,-1.53903,"TS",5489.62189,"Travelling","Transit search","Foraging"
"2010-06-23",12,28026,"Common tern",55.28527,-1.53898,"TS",5499.19865,"Travelling","Transit search","Foraging"
"2010-06-23",12,28027,"Common tern",55.28521,-1.53895,"TS",5505.82002,"Travelling","Transit search","Foraging"
"2010-06-23",12,28028,"Common tern",55.28515,-1.53891,"TS",5512.44251,"Travelling","Transit search","Foraging"
"2010-06-23",12,28029,"Common tern",55.28509,-1.53887,"TS",5519.06611,"Travelling","Transit search","Foraging"
"2010-06-23",12,28030,"Common tern",55.28503,-1.53884,"TS",5525.69082,"Travelling","Transit search","Foraging"
"2010-06-23",12,28031,"Common tern",55.28497,-1.5388,"TS",5532.31664,"Travelling","Transit search","Foraging"
"2010-06-23",12,28032,"Common tern",55.28491,-1.53876,"TS",5538.93921,"Travelling","Transit search","Foraging"
"2010-06-23",12,28033,"Common tern",55.28485,-1.53872,"TS",5545.56309,"Travelling","Transit search","Foraging"
"2010-06-23",12,28034,"Common tern",55.28479,-1.53868,"TS",5552.18825,"Travelling","Transit search","Foraging"
"2010-06-23",12,28035,"Common tern",55.28473,-1.53864,"TS",5558.81469,"Travelling","Transit search","Foraging"
"2010-06-23",12,28036,"Common tern",55.28467,-1.5386,"TS",5565.44241,"Travelling","Transit search","Foraging"
"2010-06-23",12,28037,"Common tern",55.28458,-1.53857,"TS",5574.67506,"Travelling","Transit search","Foraging"
"2010-06-23",12,28038,"Common tern",55.2845,-1.53853,"TS",5583.90864,"Travelling","Transit search","Foraging"
"2010-06-23",12,28039,"Common tern",55.28442,-1.5385,"TS",5593.14315,"Travelling","Transit search","Foraging"
